Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99013,Barrow (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99085,Dawson (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99105,Elbert (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99117,Forsyth (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99119,Franklin (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99137,Habersham (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99139,Hall (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99147,Hart (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99157,Jackson (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99187,Lumpkin (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99195,Madison (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99221,Oglethorpe (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99227,Pickens (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99257,Stephens (County),15012
4215,No,No,Yes,Yes,GA,2015/4/20 12:40,DR,Severe Ice Storm,SEVERE WINTER STORM ,2015/2/15 0:01,2015/2/17 23:59,,99311,White (County),15012
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99001,Anderson (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99003,Bedford (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99007,Bledsoe (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99009,Blount (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99013,Campbell (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99025,Claiborne (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99027,Clay (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99029,Cocke (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99031,Coffee (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99035,Cumberland (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99037,Davidson (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99041,DeKalb (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99049,Fentress (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99055,Giles (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99057,Grainger (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99059,Greene (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99061,Grundy (County),15007
